台湾频道,#genre#
Jak TV,http://193.233.206.48:8090/live/rx4/2551/7693e6f8db77f9def5478b3a18f63f80/index.m3u8
JTV,http://193.233.206.48:8090/live/rx4/2552/a8a6821e4d0384b8b4eb50415d003d29/index.m3u8
JTV,http://193.233.206.48:8090/live/rx4/1484/9ad558017cbd51130a2ff5bfd5732b6c/index.m3u8
NET TV,http://193.233.206.48:8090/live/rx4/2554/ff813dc42a80b7ee43785c15035466bc/index.m3u8
Rajawali TV,http://193.233.206.48:8090/live/rx4/2556/90c97b4d3488aa2b1996dc4cdfd7eca1/index.m3u8
SCTV,http://193.233.206.48:8090/live/rx4/2557/ea06944633dec4160b17af5c503a2c0b/index.m3u8
SCTV HD,http://193.233.206.48:8090/live/rx4/2558/47617dea658662e0192285f967440eb8/index.m3u8
Trans 7,http://193.233.206.48:8090/live/rx4/2559/c8fe2fe75aff2d4cf9f5cabeeb563718/index.m3u8
Trans 7 FHD,http://193.233.206.48:8090/live/rx4/2560/73f3665c4732b01e111b8089f6bebaac/index.m3u8
Trans TV,http://193.233.206.48:8090/live/rx4/2561/0205078eaeb7bd596773c48feae2079f/index.m3u8
Trans TV FHD,http://193.233.206.48:8090/live/rx4/2562/170915c61a715388357396535a19b7b8/index.m3u8
U Channel,http://193.233.206.48:8090/live/rx4/2563/c3a5adff9808104798a2a1b1a600a0f7/index.m3u8
Aljazeera EN,http://193.233.206.48:8090/live/rx4/2565/30f00b28e4dacd5a2caedf2434cfc271/index.m3u8
Berita Satu News,http://193.233.206.48:8090/live/rx4/2567/95069c2e5d093590ec63198acede089a/index.m3u8
Bloomberg,http://193.233.206.48:8090/live/rx4/2568/ff8440131b2b2b6ae1988f9b28f44fb7/index.m3u8
CGTN News,http://193.233.206.48:8090/live/rx4/2569/cfbba6bd6e2af663a8242772a64e4042/index.m3u8
CNBC Indonesia,http://193.233.206.48:8090/live/rx4/2571/0388667f9e31ef1a4237b951e1067ffb/index.m3u8
CNN Int,http://193.233.206.48:8090/live/rx4/2573/ebdb884207f3d77d8dd1394666a49f92/index.m3u8
France 24,http://193.233.206.48:8090/live/rx4/2575/53853054f58dc8de142dc6b84571310b/index.m3u8
Kompas TV,http://193.233.206.48:8090/live/rx4/2576/3f0c334e3439fb846a3d7b1b6d33f040/index.m3u8
Metro TV HD,http://193.233.206.48:8090/live/rx4/2578/aa0988106b2d07a6dbc426ac3c41235a/index.m3u8
TV ONE,http://193.233.206.48:8090/live/rx4/2580/5d6ffc7c9b9c8f82b1d8c46f0ce05be0/index.m3u8
TVRI,http://193.233.206.48:8090/live/rx4/2581/5a8ebe6969b271d736c2634aa2f907d6/index.m3u8
TVRI,http://193.233.206.48:8090/live/rx4/1473/783978b832d6d3967fc9d49f3c348c96/index.m3u8
ATV,http://193.233.206.48:8090/live/rx4/2582/1f0bce816f267d0fdaec2b0ba5626dd2/index.m3u8
AXN,http://193.233.206.48:8090/live/rx4/2583/56777fe42ec8ccd39df02fb0f2de116c/index.m3u8
Bioskop Indonesia,http://193.233.206.48:8090/live/rx4/2584/71df47011ca19aaae63daa70d3b86b3d/index.m3u8
Blue Ant Extreme HD,http://193.233.206.48:8090/live/rx4/2585/b08e3d5d149cf4fb494621037d2b9bf7/index.m3u8
Celestial Movies,http://193.233.206.48:8090/live/rx4/2586/40d49a97fc5d2a9c01c222f07396cb72/index.m3u8
Cinemax FHD,http://193.233.206.48:8090/live/rx4/2587/5788dce986fa423dc5f2ecc387c54918/index.m3u8
Cinemax ID,http://193.233.206.48:8090/live/rx4/2588/55b88eb28dd8133d701467ef6dd4cafc/index.m3u8
FLIK HD,http://193.233.206.48:8090/live/rx4/2589/e737eebcbe453977999cb0e71b6868b2/index.m3u8
Hits Movies HD,http://193.233.206.48:8090/live/rx4/2591/8eeeed584777502839f3ac5346b1f893/index.m3u8
FOX HD,http://193.233.206.48:8090/live/rx4/2593/5142acb2f087f4ca106999309d906c2d/index.m3u8
HITS,http://193.233.206.48:8090/live/rx4/2594/8c5cb3d42bad182d7f454bc3d18b693e/index.m3u8
HITS,http://193.233.206.48:8090/live/rx4/2610/220d47790649c118c8dfa2def2a8762b/index.m3u8
Paramount Network,http://193.233.206.48:8090/live/rx4/2595/fd681fde8b227efbe7143567c5d6a60d/index.m3u8
Galaxy Premium SD,http://193.233.206.48:8090/live/rx4/2596/31e1575c9a402b229ec7396b12668100/index.m3u8
Galaxy SD,http://193.233.206.48:8090/live/rx4/2597/75e62711872959e85e673ab18981fd1b/index.m3u8
HBO Family FHD,http://193.233.206.48:8090/live/rx4/2598/1297cbc78dc44466b3c78dea28f2e0ce/index.m3u8
HBO Family HD,http://193.233.206.48:8090/live/rx4/2599/c0477cd0007e8c06e3382cd3e1c2c11f/index.m3u8
HBO Family SD,http://193.233.206.48:8090/live/rx4/2600/7ce283b9cd00a6cb15a1fba920c1929c/index.m3u8
HBO FHD,http://193.233.206.48:8090/live/rx4/2601/395c56ef72392fd777d9ca6214931de3/index.m3u8
HBO HD,http://193.233.206.48:8090/live/rx4/2602/4e2221c263d0bae9c44095b97670ef35/index.m3u8
HBO Hits FHD,http://193.233.206.48:8090/live/rx4/2603/9f4aacde137f1963155e9f4e7b96d2dc/index.m3u8
HBO Hits HD,http://193.233.206.48:8090/live/rx4/2604/9562d443a28dcef020ccfa86bd1de7ea/index.m3u8
HBO Hits SD,http://193.233.206.48:8090/live/rx4/2605/26a7cc71f4ae5822574ec44f77ef08f9/index.m3u8
HBO SD,http://193.233.206.48:8090/live/rx4/2606/00985e19791d33d3cd22df0f0857841e/index.m3u8
HBO Signature FHD,http://193.233.206.48:8090/live/rx4/2607/6268ed9713401f4e183b8c114ab8fb3b/index.m3u8
HBO Signature HD,http://193.233.206.48:8090/live/rx4/2608/7f0d0e468f52153014532386aa68e054/index.m3u8
HBO Signature SD,http://193.233.206.48:8090/live/rx4/2609/a6bbb04c8505f48eee677fae15f9ca28/index.m3u8
IMC SD,http://193.233.206.48:8090/live/rx4/2612/3d4a6f32a7cb5a905c1059c95c849646/index.m3u8
KIX,http://193.233.206.48:8090/live/rx4/2615/053ccfcab60dc502dd8a3bb557eb499e/index.m3u8
LifeTime,http://193.233.206.48:8090/live/rx4/2616/c07b793bd5048f90bbf54e40fecb0f0a/index.m3u8
Star Chinese Movies Legend,http://193.233.206.48:8090/live/rx3/2618/d3bdba61f9c3b31482ed22c86ab5019b/index.m3u8
Thrill,http://193.233.206.48:8090/live/rx3/2620/60588c9c5dfab02932461d9dfd931bfa/index.m3u8
Warner TV,http://193.233.206.48:8090/live/rx3/2621/0914be92932bea560acf3471633bcd4c/index.m3u8
Animal Planet,http://193.233.206.48:8090/live/rx3/2622/547d4230c649983455525e3641a4818a/index.m3u8
Da Vinci Learning,http://193.233.206.48:8090/live/rx3/2624/74e0ed446ca881d4663b0e25295d93d8/index.m3u8
Discovery Asia,http://193.233.206.48:8090/live/rx3/2625/1fa562eb131d51da5d1bcfd1e04a78af/index.m3u8
History,http://193.233.206.48:8090/live/rx3/2629/9bbe5849fc1dff716efd94969fe62de1/index.m3u8
History,http://193.233.206.48:8090/live/rx3/2630/2ea933dc97921f4eedef2ed32280c5bc/index.m3u8
Lingua Channel,http://193.233.206.48:8090/live/rx3/2631/d27c5e3d9bfeb9fb2bb83c9bdb6c0a61/index.m3u8
Love Nature,http://193.233.206.48:8090/live/rx3/2632/ea2259deac9e41bbeefa8693d62db9fa/index.m3u8
Nat Geo,http://193.233.206.48:8090/live/rx3/2633/81eb0136931cb07e35445dc634544c1a/index.m3u8
Nat Geo People,http://193.233.206.48:8090/live/rx3/2634/04073b2b0992ed6e588d433d05dbbffa/index.m3u8
Nat Geo Wild,http://193.233.206.48:8090/live/rx3/2635/76f622f6caac6784c2f90472b96a5b13/index.m3u8
Animax,http://193.233.206.48:8090/live/rx3/2639/f6376f0f11c976427230debe9e463470/index.m3u8
Aniplus,http://193.233.206.48:8090/live/rx3/2640/f5bbfb228e0db293a827e2e7d5df2637/index.m3u8
Boomerang,http://193.233.206.48:8090/live/rx3/2642/1fde51bd738e8d10b1cdffa4956b30aa/index.m3u8
Cartoon Network,http://193.233.206.48:8090/live/rx3/2643/827fe83f57ce8cfcf5f0d94418f91f24/index.m3u8
Indi Kids,http://193.233.206.48:8090/live/rx3/2645/33096c055bf900cacfcc593ffe49c3eb/index.m3u8
My Kidz,http://193.233.206.48:8090/live/rx3/2646/0578516389fbb60bbee5bd6f95c0ffb0/index.m3u8
My Kidz,http://193.233.206.48:8090/live/rx3/2653/c8b7077aa215392832cc0e55b9dc79e9/index.m3u8
Dream Works,http://193.233.206.48:8090/live/rx3/2649/c26f040593cf4ecb3b3634cefa07e86c/index.m3u8
Dunia Anak,http://193.233.206.48:8090/live/rx3/2651/db93a964bccc9c2c34f9577f74b56356/index.m3u8
Horee,http://193.233.206.48:8090/live/rx3/2652/b9a3149e8f487754200d41cbafc9f1d2/index.m3u8
Nick Jr,http://193.233.206.48:8090/live/rx3/2655/2d0050e5bedaceaeec7617e382269105/index.m3u8
Toonmax,http://193.233.206.48:8090/live/rx3/2658/b3b4bb7c7ed4e58125acec59686ad6ca/index.m3u8
idku,http://193.233.206.48:8090/live/rx3/2661/09f49dca831da5317c83d697248a3a4a/index.m3u8
AFN,http://193.233.206.48:8090/live/rx3/2662/6f6db5eb1dffae055cfed8d998c5ff9e/index.m3u8
Blue Ant Entertainment,http://193.233.206.48:8090/live/rx3/2664/b7c66a7c12e49bf594ba5469875e13c1/index.m3u8
Citra Drama,http://193.233.206.48:8090/live/rx3/2665/57dddfd5ba9e7e016468d52fa711c1f6/index.m3u8
Eat & Go,http://193.233.206.48:8090/live/rx3/2667/975c556a6282fe2917c3baf6f9c09af1/index.m3u8
Fashion TV,http://193.233.206.48:8090/live/rx3/2669/37dedee5079738cbaba0d0dce38f4c46/index.m3u8
HGTV,http://193.233.206.48:8090/live/rx3/2670/280860cf37c1f660ad108e899f7403ef/index.m3u8
NHK World Japan,http://193.233.206.48:8090/live/rx3/2672/38b88b285d5470cda151af1d4d1c7448/index.m3u8
TLC,http://193.233.206.48:8090/live/rx3/2674/9340fc336912e7fe662de3f428c7f434/index.m3u8
TV 5 Monde Asie,http://193.233.206.48:8090/live/rx3/2675/d0c28109394550af15211bafcaa543a8/index.m3u8
K Drama,http://193.233.206.48:8090/live/rx3/2677/2ea510b0b0b95175da97553873dd4774/index.m3u8
K Plus,http://193.233.206.48:8090/live/rx3/2678/f890a6e1ff20812cef9e326346043608/index.m3u8
KBS World,http://193.233.206.48:8090/live/rx3/2679/13e5074695d23ce70318daddd0eb1938/index.m3u8
Sony ONE,http://193.233.206.48:8090/live/rx3/2681/39517ebb2792eb56eae595695bdf63f0/index.m3u8
TVN Movies,http://193.233.206.48:8090/live/rx3/2683/ab4729d337546ecbada0682c3bca3c1a/index.m3u8
Channel V,http://193.233.206.48:8090/live/rx3/2684/4b251fe40d83f594d5bc87d86111c542/index.m3u8
Citra Dangdut,http://193.233.206.48:8090/live/rx3/2685/7c6315e1e35b7c1ab50fcb872b898c6c/index.m3u8
i konser,http://193.233.206.48:8090/live/rx3/2686/d4a52951c1e03675b930da1654af6b1f/index.m3u8
MTV LIVE,http://193.233.206.48:8090/live/rx4/2687/369cc67e2401f08069c6c9fefbf43c48/index.m3u8
ONE African TV,http://193.233.206.48:8090/live/rx4/2690/3d7dc47f8f414f57e564e2b4d1670d4a/index.m3u8
Prambors TV,http://193.233.206.48:8090/live/rx4/2691/373b123f5e7f73c25f572f92ab56da95/index.m3u8
Madina TV,http://193.233.206.48:8090/live/rx4/2694/bcc2704834692ca07cb071df4f3e5323/index.m3u8
Makkah TV,http://193.233.206.48:8090/live/rx4/2695/6648ddb6ff13d7b728ec191c59ffb274/index.m3u8
Rodja TV,http://193.233.206.48:8090/live/rx4/2697/534c7d9830a69950ed2ce2177af8e9d5/index.m3u8
TV Mu,http://193.233.206.48:8090/live/rx4/2698/ab06911d16191deb59835aaaee5506eb/index.m3u8
BeIN Sport 1,http://193.233.206.48:8090/live/rx4/2699/4bf0a52ec500c71224e363a0fad57b0c/index.m3u8
BeIN Sport 2,http://193.233.206.48:8090/live/rx4/2700/c87af3ec17c62bd31cb824e3e9314d9a/index.m3u8
Fight Sports,http://193.233.206.48:8090/live/rx4/2703/ecdbbda9d38ca9d481ae4d6df319e31b/index.m3u8
SPOTV 1,http://193.233.206.48:8090/live/rx4/2704/b31011b931e25bac91b6025c68e4a112/index.m3u8
SPOTV 2,http://193.233.206.48:8090/live/rx4/2706/dce8bdf13aec7e71712dcffe8b47be7a/index.m3u8
Golf Channel,http://193.233.206.48:8090/live/rx4/2707/c6f68930d4001c58470f1c73d760e41f/index.m3u8
Horizon Sports,http://193.233.206.48:8090/live/rx4/2711/5c8d0c7f4118bf95c587fef192c08fc5/index.m3u8
Chinese Drama,http://193.233.206.48:8090/live/rx4/2712/d81016ec0e9ed99ce81108fa752895da/index.m3u8
CTI Asia,http://193.233.206.48:8090/live/rx4/2713/ab08dd7f007da37979e4a2706bbe34ce/index.m3u8
Formosa,http://193.233.206.48:8090/live/rx4/2714/31c44f08be05e1f56cdfddaec0a6b070/index.m3u8
Kungfu TV,http://193.233.206.48:8090/live/rx4/2715/a689b0f91281285ce691086325103593/index.m3u8
Rcti,http://193.233.206.48:8090/live/rx4/1474/70bf15ba9633f76526a63575a2c96449/index.m3u8
Kompass,http://193.233.206.48:8090/live/rx4/1475/605afd7cb1fd20068b6923465cddffb2/index.m3u8
Antv,http://193.233.206.48:8090/live/rx4/1479/e823830c454d87aaf8c789fec866d3a6/index.m3u8
Mnctv,http://193.233.206.48:8090/live/rx4/1481/48cbed4d65beb7303bdecfff8d3cb86a/index.m3u8
Trans7,http://193.233.206.48:8090/live/rx4/1482/0bbcc00a910595ae73a1f28e3b019a88/index.m3u8
Transtv,http://193.233.206.48:8090/live/rx4/1483/b214bbf4c46833bfaabeaa9631f8f52c/index.m3u8
Sctv,http://193.233.206.48:8090/live/rx4/1486/c72bbdba5067499e044bad2e00a562c4/index.m3u8
TVone,http://193.233.206.48:8090/live/rx4/1487/f63b2e4c52b77adc86f9ba483ec5be57/index.m3u8
BeritaSatu,http://193.233.206.48:8090/live/rx4/1488/8512ef8074dacdc2178942fdcd4457e0/index.m3u8
TVMU,http://193.233.206.48:8090/live/rx4/1490/466eaddcd2c1e153db5adf634cf33890/index.m3u8
越南频道,#genre#
HTV7 HD,http://193.233.206.48:8090/live/rx4/2251/0cc5ae9a4848efab23ff6228884a6257/index.m3u8
HTV9 HD,http://193.233.206.48:8090/live/rx4/2253/adbf999449832c68b99c5bdf4cfdcabc/index.m3u8
HTV1,http://193.233.206.48:8090/live/rx4/2254/da0e234ff1e6d0f6ee5d3c9bcf13b803/index.m3u8
HTV2 HD,http://193.233.206.48:8090/live/rx4/2255/3f99a7fa3d575038bf4c2e4be82c2a48/index.m3u8
Max by HBO,http://193.233.206.48:8090/live/rx4/2261/f6dd9f78ca555e8dc8c40754b978f113/index.m3u8
Disney Chanel,http://193.233.206.48:8090/live/rx4/2262/da9be9a9d805dd1db64be3337446b5af/index.m3u8
Bóng ?á TV,http://193.233.206.48:8090/live/rx4/2263/fe2634490bdc64e1b3fbf4bbf7d37ed1/index.m3u8
QRT,http://193.233.206.48:8090/live/rx4/1294/aa469c2061f20b5280fecd044d15b600/index.m3u8
ANTV,http://193.233.206.48:8090/live/rx4/1300/b85c0bfe2eb1e45f4b0d206e10c7115b/index.m3u8
ANTV HD,http://193.233.206.48:8090/live/rx4/1301/4fa2565d13c0db1020277b9770d6b72a/index.m3u8
HBTV,http://193.233.206.48:8090/live/rx4/1302/46cadf41e1b646261b4289e62a30defd/index.m3u8
土耳其,#genre#
A SPOR,http://193.233.206.48:8090/live/rx4/2367/ce1e7ea1bdd358971ee67ac936b917a0/index.m3u8
TRT 1 HD,http://193.233.206.48:8090/live/rx4/2368/15ebd4a4aace4180b3c92214e6ecfe65/index.m3u8
SHOW TV HD,http://193.233.206.48:8090/live/rx4/2369/c6c9277a521373920e5ae148f25faed3/index.m3u8
STAR TV HD,http://193.233.206.48:8090/live/rx4/2370/059f0117e3315275c2166d607bef5731/index.m3u8
FOX HD,http://193.233.206.48:8090/live/rx4/2372/072bbb2f615db9ed64340fd234336dce/index.m3u8
TV 8 HD,http://193.233.206.48:8090/live/rx4/2373/51000131c5bd8a17512b926bea41793fe/index.m3u8
CNN TURK HD,http://193.233.206.48:8090/live/rx4/2374/2bc6f817c641ce1eeca2e693c5602965/index.m3u8
HABER TURK HD,http://193.233.206.48:8090/live/rx4/2375/c652b7772b95bb15ab5bec506d9dec54/index.m3u8
NTV HD,http://193.233.206.48:8090/live/rx4/2376/b0ab335eefc97ae6b77069fe543facad/index.m3u8
A HABER HD,http://193.233.206.48:8090/live/rx4/2377/b0b9ae47bb46b079166b42325f4f360e/index.m3u8
BEYAZ TV HD,http://193.233.206.48:8090/live/rx4/2378/0f64fb52c8c65ed06059f9aa661e4916/index.m3u8
KANAL 7 HD,http://193.233.206.48:8090/live/rx4/2379/534a259d842e853fd7dceb8d2783ca3a/index.m3u8
KEMAL SUNAL TV HD,http://193.233.206.48:8090/live/rx4/2380/e33e0fc1de0a7c55e7e4aced0f57fbe0/index.m3u8
ATV HD,http://193.233.206.48:8090/live/rx4/2381/1848c2df71e93aaa042cdc38cf071ce0/index.m3u8
HALK TV HD,http://193.233.206.48:8090/live/rx4/2382/2e8929b05e036b75e1a7be465a7f4090/index.m3u8
TGRT HABER HD,http://193.233.206.48:8090/live/rx4/2383/7290a181073bf76bcd432d6c3192813c/index.m3u8
360 TV HD,http://193.233.206.48:8090/live/rx4/2384/409c8c1bc0154c62f2c603c8a776c2e0/index.m3u8
DMAX HD,http://193.233.206.48:8090/live/rx4/2385/ea68142bcfed624cc8ff55f74e92f148/index.m3u8
TRT BELGESEL HD,http://193.233.206.48:8090/live/rx4/2386/01ff5f0a91d2f07343cc4ce6269ffa0e/index.m3u8
TRT COCUK HD,http://193.233.206.48:8090/live/rx4/2387/0ceb7c113e3bcaecc1c8c4facc86e52c/index.m3u8
TRT SPOR HD,http://193.233.206.48:8090/live/rx4/2388/e2c4c460b031e05ca2cf67f9618ade5f/index.m3u8
BEIN SPORTS 1 HD,http://193.233.206.48:8090/live/rx4/2389/7ff2ca9f42beb6375ca24cc359e4fbb5/index.m3u8
BEIN SPORTS 2 HD,http://193.233.206.48:8090/live/rx4/2390/d8d89d16116188702af58c53a38f4517/index.m3u8
ULUSAL TV,http://193.233.206.48:8090/live/rx4/2391/3bcecf350ae5c2c24f07f510e40e1e5f/index.m3u8
巴西,#genre#
Globo News,http://193.233.206.48:8090/live/rx1/1489/c97b9f694f7c8bf233d9ab72f7c14ab0/index.m3u8
Globo RBS TV,http://193.233.206.48:8090/live/rx1/1668/1c32bd8d4e4de348cd297ef56da40788/index.m3u8
Gloobinho,http://193.233.206.48:8090/live/rx1/1684/adbaa2f70c168b7e62dd71c0d9559ca3/index.m3u8
Globo RJ,http://193.233.206.48:8090/live/rx1/1688/2be8c2995c9353b40a37bfa3d2c35368/index.m3u8
Mais Globosat,http://193.233.206.48:8090/live/rx1/1704/6d9521b0f9bd57dc002e76103d5ef4bc/index.m3u8
Rede TV,http://193.233.206.48:8090/live/rx1/1728/0acd20af13297e4188e1df6848f964fa/index.m3u8
Record,http://193.233.206.48:8090/live/rx1/1746/41256dc4e51db63bd72d4c2364bb960b/index.m3u8
SBT,http://193.233.206.48:8090/live/rx1/1747/eab364574e4b4b1b17068eb97a144dd0/index.m3u8
